id,year,crawl_id,shard_id,original_url,text_length,languages,fetch_status,collected_at
2515,2021,CC-MAIN-2021-49,NA,http://extreme-vaporizer.de/grasshopper-vape-im-test/,7022,"deu,eng",success,2026-03-22 17:26:04
2455,2021,CC-MAIN-2021-49,NA,http://extreme-vaporizer.de/impressum/,3498,deu,success,2026-03-22 17:24:24
2146,2021,CC-MAIN-2021-49,NA,http://extreme-vaporizer.de/page/4/,2245,"deu,eng",success,2026-03-22 17:15:45
2537,2021,CC-MAIN-2021-49,NA,http://extreme-vaporizer.de/tag/android/,582,"deu,eng",success,2026-03-22 17:26:41
2384,2021,CC-MAIN-2021-49,NA,http://extreme-vaporizer.de/tag/gesunde-vaporizer/,594,deu,success,2026-03-22 17:22:25
2098,2021,CC-MAIN-2021-49,NA,http://extreme-vaporizer.de/tag/vapir/,1046,"deu,eng",success,2026-03-22 17:14:20
2076,2021,CC-MAIN-2021-49,NA,http://extreme-vaporizer.de/tag/vaporizer-test/,1608,"deu,eng",success,2026-03-22 17:13:43
2860,2021,CC-MAIN-2021-49,NA,http://extremsport-welt.de/extremsportarten/,3598,"deu,eng",success,2026-03-22 17:35:45
2721,2021,CC-MAIN-2021-49,NA,http://exupload.de/de/upload/,719,"deu,eng",success,2026-03-22 17:31:53
2680,2021,CC-MAIN-2021-49,NA,http://exxecnews.de/index.php/dfpa.html,10444,deu,success,2026-03-22 17:30:43
2450,2021,CC-MAIN-2021-49,NA,http://exyle.de/index.html,21762,deu,success,2026-03-22 17:24:16
2874,2021,CC-MAIN-2021-49,NA,http://exzellent-homeservice.de/kontakt/,486,deu,success,2026-03-22 17:36:08
2613,2021,CC-MAIN-2021-49,NA,http://exzenterschleifertest24.de/produkt/carbon-key-organizer-multi-tool-carbofy-schluessel-organizer-aus-echtem-carbon-faser/,3787,deu,success,2026-03-22 17:28:50
2279,2021,CC-MAIN-2021-49,NA,http://exzessberlin.de/de/,613,deu,success,2026-03-22 17:19:28
2685,2021,CC-MAIN-2021-49,NA,http://exzessiv-andersartig.de/news/geld-gegen-echte-liebe,6994,deu,success,2026-03-22 17:30:52
2266,2021,CC-MAIN-2021-49,NA,http://exzessiverkrach.de/,57,deu,success,2026-03-22 17:19:06
2616,2021,CC-MAIN-2021-49,NA,http://ey-events.de/Ueber-uns,2516,deu,success,2026-03-22 17:28:55
2550,2021,CC-MAIN-2021-49,NA,http://eye-love.de/gallery/t-shirts/,549,eng,success,2026-03-22 17:27:03
2254,2021,CC-MAIN-2021-49,NA,http://eye-x.de/infocenter.html,3684,deu,success,2026-03-22 17:18:46
2954,2021,CC-MAIN-2021-49,NA,http://eye.de/stationen-3.shtml,15568,deu,success,2026-03-22 17:38:24
2414,2021,CC-MAIN-2021-49,NA,http://eye.de/wp/index.php/tag/70er-jahre/,2890,"deu,eng",success,2026-03-22 17:23:16
2212,2021,CC-MAIN-2021-49,NA,http://eye.de/wp/index.php/tag/diabelichter/,2940,"deu,eng",success,2026-03-22 17:17:35
2231,2021,CC-MAIN-2021-49,NA,http://eye.de/wp/index.php/tag/keilriemen/,2825,"deu,eng",success,2026-03-22 17:18:08
2347,2021,CC-MAIN-2021-49,NA,http://eye.de/wp/index.php/tag/offene-blende/,4410,"deu,eng",success,2026-03-22 17:21:23
2315,2021,CC-MAIN-2021-49,NA,http://eye.de/wp/index.php/tag/raumtiefe/,2853,"deu,eng",success,2026-03-22 17:20:29
2791,2021,CC-MAIN-2021-49,NA,http://eye.de/wp/wp-login.php?redirect_to=http%3A%2F%2Feye.de%2Fwp%2Findex.php%2F2018%2F05%2F15%2Fneue-hu%2F,105,deu,success,2026-03-22 17:33:50
2242,2021,CC-MAIN-2021-49,NA,http://eye4design.de/impressum/,1314,"deu,eng",success,2026-03-22 17:18:26
2407,2021,CC-MAIN-2021-49,NA,http://eyecatcher-of-wineyard.de/index.php/wuerfe/e-wurf/e-welpen,5920,"eng,deu,dan",success,2026-03-22 17:23:04
2046,2021,CC-MAIN-2021-49,NA,http://eyecatcher-of-wineyard.de/index.php/wuerfe/f-wurf/andy,4954,"eng,deu",success,2026-03-22 17:12:53
2078,2021,CC-MAIN-2021-49,NA,http://eyecatchup.de/,46,deu,success,2026-03-22 17:13:46
2468,2021,CC-MAIN-2021-49,NA,http://eyecon.de/?portfolio=1049,2683,"deu,eng",success,2026-03-22 17:24:47
2653,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=167.114.18.192/~m828bet/,392,eng,success,2026-03-22 17:29:59
2951,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=HubNet.ga,377,eng,success,2026-03-22 17:38:19
2129,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=https://bit.ly/dolu-film/,393,eng,success,2026-03-22 17:15:16
2124,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=https://www.kotagedeinfo.blogspot.com,405,eng,success,2026-03-22 17:15:07
2816,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=jamaicanfriends.com,387,eng,success,2026-03-22 17:34:31
2890,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=realestateinfo.xyz,386,eng,success,2026-03-22 17:36:35
2702,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=schoonmaakbedrijf-prijs.be/,395,eng,success,2026-03-22 17:31:20
2959,2021,CC-MAIN-2021-49,NA,http://eyeflexbelts.de/__media__/js/netsoltrademark.php?d=www.realestateinfo.xyz,390,eng,success,2026-03-22 17:38:32
2605,2021,CC-MAIN-2021-49,NA,http://eyegelspy.de/WordPress/?tag=leipzig,709,"deu,eng",success,2026-03-22 17:28:36
2964,2021,CC-MAIN-2021-49,NA,http://eyelyn-augenschule.de/kurse3.html,644,deu,success,2026-03-22 17:38:40
2795,2021,CC-MAIN-2021-49,NA,http://eyeofthelion.de/birthday-look-leonie-wird-erwachsen,5656,"deu,eng",success,2026-03-22 17:33:56
