id,year,crawl_id,shard_id,original_url,text_length,languages,fetch_status,collected_at
15163,2026,CC-MAIN-2026-12,NA,http://aclineairconditioning.com/unusual-pet-adchoice-ad-prefers-home-without-central-heating-plus-a-c/,1801,eng,success,2026-03-29 10:07:44
14924,2026,CC-MAIN-2026-12,NA,http://aclmachinepart.com/product/view.php?main_id=83&cate=1&subcate=5&brand=,2107,"eng,tha",success,2026-03-29 10:01:24
15139,2026,CC-MAIN-2026-12,NA,http://allmarketresearch.ie/cgi-sys/defaultwebpage.cgi,913,eng,success,2026-03-29 10:07:07
15130,2026,CC-MAIN-2026-12,NA,http://bizgroup.co.nz/,58,eng,success,2026-03-29 10:06:52
15490,2026,CC-MAIN-2026-12,NA,http://blinds2000.co.nz/,5769,"eng,mri",success,2026-03-29 10:16:30
15037,2026,CC-MAIN-2026-12,NA,http://camcity.co.uk/,535,eng,success,2026-03-29 10:04:23
15118,2026,CC-MAIN-2026-12,NA,http://crownaccounting.ca/hours-of-operations/pexels-photo-48604/,449,eng,success,2026-03-29 10:06:33
15450,2026,CC-MAIN-2026-12,NA,http://crownmtnimports.ca/reviews.html,219,eng,success,2026-03-29 10:15:25
14731,2026,CC-MAIN-2026-12,NA,http://crownpointcommunity.ca/ministries/memory-verses,5125,eng,success,2026-03-29 09:56:18
14977,2026,CC-MAIN-2026-12,NA,http://gamekiller.co/,19,eng,success,2026-03-29 10:02:48
15346,2026,CC-MAIN-2026-12,NA,http://guelphrenovations.ca/laundry_room_renovations.html,3196,eng,success,2026-03-29 10:12:39
15639,2026,CC-MAIN-2026-12,NA,http://guga.ca/machida/tea7B26376GjeaR3886j/,58,eng,success,2026-03-29 10:20:28
15398,2026,CC-MAIN-2026-12,NA,http://guidedhealingworks.ca/,4103,eng,success,2026-03-29 10:14:02
14753,2026,CC-MAIN-2026-12,NA,http://guidedhealingworks.ca/2012/reiki-advance-reiki-training-class/,2592,eng,success,2026-03-29 09:56:53
15612,2026,CC-MAIN-2026-12,NA,http://guncontrol.ca/news-coalition/,2218,eng,success,2026-03-29 10:19:45
15623,2026,CC-MAIN-2026-12,NA,http://hlist.net/,286,eng,success,2026-03-29 10:20:03
15646,2026,CC-MAIN-2026-12,NA,http://hlmandoplaza.net/board/?id=construction,2694,"kor,eng",success,2026-03-29 10:20:39
14841,2026,CC-MAIN-2026-12,NA,http://hlp.net/workwithus.cfm,591,eng,success,2026-03-29 09:59:13
15382,2026,CC-MAIN-2026-12,NA,http://hlyp.net/,10,NA,success,2026-03-29 10:13:36
14682,2026,CC-MAIN-2026-12,NA,http://hmapromotions.net/,1487,eng,success,2026-03-29 09:55:00
15661,2026,CC-MAIN-2026-12,NA,http://holdernesscommunitychurch.co.uk/Sermons.html,215,eng,success,2026-03-29 10:21:03
15270,2026,CC-MAIN-2026-12,NA,http://holdsworthventilations.co.uk/installation.html,747,eng,success,2026-03-29 10:10:36
15499,2026,CC-MAIN-2026-12,NA,http://holiday-accommodation-mersea.co.uk/,2797,eng,success,2026-03-29 10:16:45
15000,2026,CC-MAIN-2026-12,NA,http://irishaviationsolutions.ie/contact-us/,514,eng,success,2026-03-29 10:03:24
